credit_id,department,gender,id,job,name
54a2865a925141236b005e2d,Visual Effects,0,1399872,Visual Effects Producer,Dominique Derrenger
54a28873c3a3682f1b00ec74,Editing,0,1399929,Digital Intermediate,Christopher M. Meagher
54a284eb9251414d270098ec,Crew,0,1403405,Visual Effects Editor,Matt Siner
54a27f7fc3a3682f1b00eb6f,Costume & Make-Up,0,1404276,Hairstylist,Geordie Sheffer
54a27f27c3a3684d8f001454,Costume & Make-Up,0,1406079,Makeup Artist,Corey Welk
54a27f4ac3a3682f1b00eb68,Costume & Make-Up,0,1406080,Hairstylist,JoAnn Stafford-Chaney
54a27fb592514121270059b2,Art,0,1406081,Art Department Coordinator,Sara M. Pennington
54a28054925141236b005d5f,Art,1,1406083,Assistant Art Director,Elizabeth Flaherty
54a2807a9251411d53009360,Crew,2,1406084,Property Master,David Gulick
54a280c2925141236b005d73,Art,0,1406086,Set Designer,Derrick Ballard
54a28124c3a3682f2100ecd6,Crew,0,1406089,Scenic Artist,Pietro Angel Palladini
54a281b29251414d27009898,Art,0,1406090,Leadman,Tommy Samona
54a281fe925141198b003567,Art,0,1406091,Greensman,Mark T. Bell
54a28213c3a3682f1e00e987,Art,0,1406093,Greensman,Benjamin Joseph Bustos
54a2822d925141236b005dad,Art,0,1406095,Greensman,Brooke Fair
54a282d7c3a3684d8f0014e6,Sound,2,1406098,Supervising Sound Editor,Steven D. Williams
54a2831bc3a3682f2100ed26,Editing,0,1406101,Dialogue Editor,Tiffany S. Griffith
54a286c09251414e28009d4b,Camera,2,1406124,Camera Operator,Michael A. Chavez
54a287dac3a3682f1b00ec56,Costume & Make-Up,0,1406130,Set Costumer,Yvonne Bastidos
54a287edc3a3682f1b00ec60,Costume & Make-Up,0,1406131,Set Costumer,Maria Bentfield
54a28800925141236b005e81,Costume & Make-Up,0,1406132,Set Costumer,Jerry Carnevale
54a28814925141198b003617,Costume & Make-Up,0,1406133,Set Costumer,Jennifer Gingery
54a288579251411d5300942e,Editing,0,1406134,First Assistant Editor,Heather Goodwin
54a288e3c3a3680b2700cee4,Crew,0,1406138,Unit Publicist,Louise Spencer
54a2890d9251414e28009d8b,Production,0,1406139,Location Manager,Michael Dellheim
5665a0ab9251416c360000aa,Costume & Make-Up,0,1546008,Makeup Artist,Georgia Allen
52fe450cc3a36847f80b93db,Writing,2,5836,Screenplay,Bill Walsh
52fe450cc3a36847f80b93d5,Writing,2,11505,Screenplay,John Hughes
52fe450cc3a36847f80b93ed,Production,2,8305,Executive Producer,David Nicksay
52fe450cc3a36847f80b9405,Editing,2,45862,Editor,Michael A. Stevenson
52fe450cc3a36847f80b93cf,Directing,0,56911,Director,Les Mayfield
52fe450cc3a36847f80b93ff,Editing,2,57642,Editor,Harvey Rosenstock
52fe450cc3a36847f80b93e7,Production,2,58015,Producer,Ricardo Mestres
58b2e9c292514177b4004a2e,Costume & Make-Up,1,461,Costume Supervisor,Deborah Hopper
58b2f079c3a368528d004d65,Visual Effects,0,14460,Special Effects Supervisor,Martin Gutteridge
52fe44689251416c75033afd,Production,1,16158,Producer,Susan Arnold
52fe44689251416c75033b75,Production,0,18322,Producer,Donna Roth
52fe44689251416c75033b09,Production,2,30904,Executive Producer,Samuel Z. Arkoff
52fe44689251416c75033af7,Writing,1,70038,Novel,Shirley Jackson
58b2ea97c3a36852200049c6,Crew,1,165734,Dialect Coach,Joy Ellison
58b2f13dc3a368526d0046a1,Visual Effects,0,1339862,Animation,Randy Link
58b2ec98c3a368527d0043c8,Crew,0,1405420,Transportation Coordinator,Gary Shephard
58b2e9f492514177b0004878,Costume & Make-Up,0,1412188,Key Hair Stylist,Judith A. Cory
58b2e9dc92514177b4004a52,Costume & Make-Up,1,1435576,Hairstylist,Karyn Huston
58b2f05092514177ac004c5c,Visual Effects,0,1452631,Digital Compositors,Alan Boucek
58b2ede7c3a36852850046cf,Lighting,0,1452751,Gaffer,Stewart Hadley
58b2ec67c3a3685220004b2d,Crew,1,1457926,Stunts,Sandy Berumen
58b2ecf192514177a800482e,Crew,0,1550729,Visual Effects Editor,John Bartle
58b2f064c3a36852a3004a98,Visual Effects,0,1555380,I/O Supervisor,David Rosenthal
5949b06ec3a36861db000cfb,Sound,2,1576017,Production Sound Mixer,David John
58b2ed0d92514177a4004a1e,Directing,0,1585016,Assistant Director,Jana Spotts
58b2eeeec3a368526d004517,Sound,0,1589728,Assistant Sound Editor,Michael Axinn
58b2ee1c92514177a4004afd,Lighting,0,1600111,Rigging Grip,Jeff Brinker
58b2ee5ec3a3685254004db4,Production,0,1640410,Production Coordinator,Marilyn Clarke
58b2ec1492514177a4004969,Crew,1,1648126,Set Medic,Marie Nashold
58b2ea22c3a368529700435d,Costume & Make-Up,0,1737233,Set Costumer,Ann Culotta
58b2eed892514177a4004b92,Sound,2,1737829,Boom Operator,Harrison D. Marsh
58b2eaae92514177b0004901,Crew,0,1758681,Driver,Chet Badalato
58b2d52ec3a36852850036d8,Costume & Make-Up,0,1765727,Costume Design,Danny Ned Moore
58b2e5b792514177f6004586,Art,0,1765769,Art Department Coordinator,Brynn McQuade
58b2e6de92514177f600464e,Art,0,1765770,Standby Painter,Charles 'Chuck' Lungren
58b2ea4092514177d1004ad6,Costume & Make-Up,0,1765783,Set Dressing Artist,Edmond Scott Ratliff
58b2ea6892514177b00048ce,Crew,0,1765784,Carpenter,Scott Lafferty
58b2ea76c3a36852970043a8,Crew,0,1765785,Chef,Gary Ferraro
58b2eb3492514177b4004b48,Crew,0,1765790,Picture Car Coordinator,Dennis Marchant
58b2eb8c92514177f60049d0,Crew,0,1765792,Projection,Gerry Taylor
58b2eb98c3a368528d004978,Crew,0,1765793,Propmaker,Alan Alvarado
58b2ebc3c3a3685220004a97,Art,0,1765794,Property Master,Brian Payne
58b2ec4392514177a80047a1,Crew,0,1765795,Stand In,Candace Brokaw
58b2ec86c3a3685220004b47,Crew,0,1765796,Systems Administrators & Support,Steve Ginsberg
58b2edfbc3a368528d004b5c,Lighting,0,1765800,Lighting Technician,Steven Strong
58b2ee50c3a3685220004ca8,Production,0,1765801,Production Accountant,Elena Holden Tuens
58b2eea9c3a3685254004dee,Production,0,1765803,Production Manager,Roger Rohrbach
58b2f022c3a3685220004e04,Visual Effects,0,1765817,3D Artist,Wes Burian
58b2f12892514177b0004e0d,Crew,0,1765820,Visual Effects Art Director,Paula Lucchesi
557dcabdc3a368219c000175,Camera,2,1044,Director of Photography,Michael Chapman
557dca4bc3a3682198000170,Production,2,7068,Co-Producer,Sheldon Kahn
5993fd309251415412012aa0,Camera,0,9379,Grip,Paul Wilkowsky
5994057992514154230126ce,Sound,0,9444,Foley,Marilyn Graf
599406ef925141543a013242,Visual Effects,0,13184,Visual Effects Supervisor,Erik Dehkhoda
52fe434bc3a36847f8049707,Writing,2,14710,Writer,Herschel Weingrod
52fe434bc3a36847f8049701,Writing,2,14711,Writer,Timothy Harris
557dca9bc3a368219c000166,Production,0,14715,Co-Producer,Gordon A. Webb
52fe434bc3a36847f80496c5,Directing,2,23677,Director,Joe Pytka
557dca87c3a36821b3000168,Production,0,26264,Executive Producer,Kenneth Ross
591356d09251414e850598f2,Art,2,32403,Production Design,Geoffrey Kirkland
5993fd86925141542b012c86,Costume & Make-Up,0,46084,Costume Supervisor,Christopher Lawrence
52fe434bc3a36847f80496fb,Writing,2,56643,Writer,Steve Rudnick
557dca419251410a35000148,Production,0,57132,Producer,Daniel Goldberg
59940515c3a368231700044c,Production,0,61208,Location Manager,Ira S. Rosenstein
52fe434bc3a36847f80496f5,Writing,2,61398,Writer,Leo Benvenuti
557dca559251410a3d000171,Production,2,71046,Line Producer,Michael Lander
557dca28c3a36821b3000160,Production,2,73106,Associate Producer,Dennis Edwards
591356439251414e85059876,Sound,2,75240,Sound Re-Recording Mixer,Gary Alexander
599402b3c3a3687f6201231e,Costume & Make-Up,0,75628,Makeup Artist,Anita Gibson
59940705c3a3687f620128f9,Writing,0,91768,Storyboard,Kurt Anderson
5993fbfc925141543301267f,Art,0,95828,Art Department Coordinator,Ashley Burnham
5994053ac3a3687eff011cc2,Production,0,146668,Production Manager,Ian Cook
5994039b92514153ff01386d,Crew,0,170706,Stunt Coordinator,Bob Bralver
5994029dc3a3687eda01226b,Costume & Make-Up,0,578729,Key Hair Stylist,Larry Waggoner
5913837b9251414e8505c4ab,Editing,2,936666,First Assistant Editor,Rich Dietl
5993fc94c3a3687f62011bab,Art,0,1143388,Sculptor,David Stoten
59940482c3a3687eff011bd4,Directing,0,1242138,Script Supervisor,Morgan
599403c59251415433012fc1,Crew,0,1299533,Supervising Animator,Neil Boyle
5913568cc3a36864d405b73f,Sound,2,1303184,Sound Re-Recording Mixer,Jim Fitzpatrick
591357099251414e80059af8,Camera,2,1395028,Still Photographer,Bruce W. Talamon
599402cbc3a36823170001a5,Costume & Make-Up,0,1404305,Key Makeup Artist,Cyndi Reece-Thorne
5993fc79c3a3687eff01123e,Art,0,1404761,Production Illustrator,Sherman Labby
5994062092514153ff013be5,Sound,2,1412195,Sound Editor,Elliott Koretz
599403849251415412013248,Crew,0,1421720,Special Effects Coordinator,Darrell Pritchett
59940687c3a3687eff011ea3,Visual Effects,0,1436184,Digital Compositors,Jon Bowen
599406c9c3a3687f9e014004,Visual Effects,0,1445879,Visual Effects Coordinator,Steve Dellerson
554bbea99251410877000171,Visual Effects,0,1447511,Animation,J.C. Wegman
553c259692514157f0000f2a,Visual Effects,0,1447554,Visual Effects,Edwin Shortess
5548e7be92514155ff00213c,Visual Effects,2,1447566,Animation,John Williamson
599406a5925141540e012945,Visual Effects,0,1451265,Visual Development,Chris Aguirre
553fdc379251417b2200010f,Visual Effects,0,1460439,Animation,Scott T. Petersen
5542d02e9251415863000858,Crew,0,1461337,Production Office Assistant,Tanya Calderon
557dca379251410a2f000150,Production,0,1477240,Executive Producer,David Falk
557dca6dc3a3682193000164,Production,0,1477241,Co-Producer,Curtis Polk
599402e4c3a3687f4601262c,Costume & Make-Up,0,1484706,Set Dressing Artist,Glenn Forbes
5993fcecc3a3687eda011bb9,Camera,0,1540340,Camera Operator,Frank Perl
5994031dc3a3687ec4013c20,Crew,0,1559615,Driver,Manny Demello
599405659251415433013204,Sound,0,1614193,Assistant Sound Editor,Oscar Mitt
591356af9251414edb05a235,Sound,0,1664278,Production Sound Mixer,James LaRue
599404d6c3a3687ec4013e7c,Lighting,0,1710565,Best Boy Electric,Scott Fieldsteel
5994074d925141540e012a22,Production,0,1741454,Unit Manager,Richmond Horine
591383629251414e8005c6a5,Editing,0,1767023,Supervising Film Editor,Nancy Frazen
591383c19251414e8005c71e,Editing,0,1775928,First Assistant Editor,Christein M. Goldstein
5913823b9251414eca058d4f,Directing,0,1814205,First Assistant Director,Austin McCann
595400ab9251412b3103efec,Visual Effects,2,1840816,Animation,Korey Coleman
59940430c3a3687eef01205e,Crew,0,1855779,Unit Publicist,Michael Battaglia
5993fc16925141541b011f58,Art,0,1870668,Assistant Art Director,Neal Wiser
5993fc43c3a3687ec40132fc,Art,0,1870670,Greensman,David Harris
5993fc55c3a3687f84011d22,Art,0,1870671,Painter,Patrick Sekino
5993fcc5c3a3687eef0117a6,Art,0,1870673,Standby Painter,Richard Puga
5993fcd792514154330127a3,Camera,0,1870674,Additional Photography,Jon Mentzer
5993fd1cc3a3687eda011bfd,Camera,0,1870675,Key Grip,Bud Schindler
599402fe9251415433012ec2,Crew,0,1870691,Craft Service,Dana I. Heckler
5994033492514154120131cd,Crew,0,1870692,Production Intern,Patricia L. Adams
5994035c9251415412013209,Crew,0,1870693,Software Engineer,Babak Forutanpour
599403dcc3a3687eda0123ee,Crew,0,1870695,Systems Administrators & Support,Derick Tortorella
599403eac3a3687eff011b0f,Crew,0,1870696,Technical Supervisor,Fraser Maclean
599403f9925141542b01347c,Crew,0,1870697,Transportation Co-Captain,George Hrivnak
59940441c3a3687ec4013d95,Crew,0,1870699,Utility Stunts,Nathaniel Bellamy Jr.
599404e8c3a3687f620125f1,Lighting,0,1870700,Electrician,Daniel Windels
5994052d925141543a012fba,Production,0,1870702,Production Coordinator,Mercedes J. Sichon
599406b9925141540e012964,Visual Effects,0,1870704,Visual Effects,Chris Darroca
5994073d92514153ff013d96,Sound,0,1870705,Sound,Roger Daniell
5628186ac3a368487d00002a,Writing,2,1927,Characters,Blake Edwards
52fe44b39251416c7503e065,Editing,2,7184,Editor,George Folsey Jr.
562818779251414ccd000029,Writing,2,14255,Characters,Maurice Richlin
562818449251414ccf000019,Writing,2,67773,Screenplay,Steve Martin
58781d0f925141785a000743,Art,0,18173,Set Decoration,George DeTitta Jr.
52fe44b39251416c7503e06b,Editing,2,37012,Editor,Brad E. Wilhite
52fe44b39251416c7503e047,Production,2,29015,Producer,Robert Simonds
52fe44b39251416c7503e05f,Camera,2,56791,Director of Photography,Jonathan Brown
52fe44b39251416c7503e053,Production,1,58013,Executive Producer,Tracey Trench
52fe44b39251416c7503e04d,Production,2,67914,Executive Producer,Ira Shuman
5628185e9251414ccd000026,Writing,2,71225,Story,Michael Saltzman
58781c6e9251417855000642,Camera,2,1395369,Still Photographer,Andrew D. Schwartz
547b321592514137990007de,Art,2,6391,Production Design,David Brisbin
52fe43409251416c75009423,Writing,2,21527,Screenplay,David Scarpa
52fe43409251416c7500941d,Directing,2,55499,Director,Scott Derrickson
52fe43409251416c7500947f,Production,2,55500,Producer,Paul Harris Boardman
547b3712c3a3683793000734,Visual Effects,0,113130,Visual Effects Producer,Thomas F. Ford IV
52fe43409251416c7500949d,Costume & Make-Up,0,62860,Costume Design,Tish Monaghan
54c5191f9251412432007f38,Costume & Make-Up,0,75878,Makeup Artist,Joann Fowler
547b33c79251413799000823,Crew,0,1334184,Property Master,Dan Sissons
547b381692514137a2000876,Visual Effects,0,1379051,Visual Effects Supervisor,Ben Shepherd
547b349e925141379b00082b,Crew,0,1391676,Scenic Artist,Scott Clatney
547b361492514137a5000867,Crew,0,1391685,Sound Recordist,Kevin Dunigan
547b3686c3a3683793000724,Crew,0,1391689,Special Effects Coordinator,Tony Lazarowich
547b36bcc3a3683793000729,Visual Effects,0,1391690,Visual Effects Producer,Clare Burgess
547b3726c3a368379f00073a,Visual Effects,2,1391693,Visual Effects Producer,Erick Geisler
547b395992514137a20008a7,Camera,0,1391701,Camera Operator,Ken Johns
547b39dac3a368379c000886,Crew,0,1391702,Transportation Coordinator,Jake Callihoo
547b3a90c3a3683796000854,Crew,0,1391705,Dialect Coach,Freida He
54c518f7c3a368789b0083cf,Costume & Make-Up,0,1418526,Makeup Artist,Jill Bailey
576831d59251416c3d000037,Art,0,12638,Art Direction,Gregory Bolton
576832adc3a36807d8000037,Production,1,57682,Associate Producer,Julie Durk
54eafd229251412ebd006465,Sound,2,13177,Sound Re-Recording Mixer,Marc Fishman
543e473c0e0a266f81001d72,Editing,2,13227,Editor,Jay Cassidy
54eaf7fe9251412eb80062ab,Art,0,12654,Set Decoration,Malcolm Stone
5477f609c3a3685873000eca,Production,2,1015921,Producer,Ethan Smith
54eafffdc3a36836ed006987,Camera,0,1090142,Camera Operator,Simon Tindall
5477f5fac3a3687a20001b09,Production,2,1095253,Producer,John Lesher
54eaf7e7c3a36836d900611f,Art,0,1319197,Set Decoration,Lee Gordon
5477f621c3a3687a20001b12,Production,0,1327831,Executive Producer,Anton Lessine
5477f64bc3a3687a20001b16,Production,0,1327833,Executive Producer,Sasha Shapiro
54eafa61c3a36836e70069c9,Crew,0,1373620,Makeup Effects,Steve Painter
54eafb43c3a36836dc0067a4,Crew,0,1379044,Scenic Artist,Robert J. Dugdale
5477f62fc3a36836cc003f55,Production,0,1390259,Executive Producer,Alex Ott
54eaff19c3a36836d6005e00,Visual Effects,0,1419102,Visual Effects Supervisor,Sean Devereaux
54eb012f9251412eb40060f9,Editing,0,1419111,Digital Intermediate,Morning Star Schott
54eafbd89251412eae006513,Sound,0,1422061,ADR & Dubbing,James Simcik
54eaf95f92514111b8005755,Costume & Make-Up,0,1430115,Makeup Artist,Uxue Laguardia
54eb00e4c3a36836e7006a57,Costume & Make-Up,0,1430190,Set Costumer,Peter K. Christopher
54eaf893c3a36836dc00675a,Costume & Make-Up,0,1430467,Hairstylist,Luca Saccuman
54eaf8c69251412ebd0063f6,Costume & Make-Up,0,1430468,Hairstylist,Annette Field
54eaf8e3c3a36836d6005d79,Costume & Make-Up,0,1430470,Hairstylist,Zoey Stones
54eaf8fbc3a36836e70069a4,Costume & Make-Up,0,1430471,Makeup Artist,Marta Roggero
54eaf9b1c3a36836d6005d90,Costume & Make-Up,0,1430472,Makeup Artist,Chiara Ugolini
54eaf9c9c3a36836ea0065b5,Costume & Make-Up,0,1430473,Makeup Artist,Siobhan Harper Ryan
54eafa1ac3a36836ea0065be,Crew,0,1430474,Makeup Effects,David Malinowski
54eafa37c3a36836d6005da0,Crew,0,1430475,Makeup Effects,Jon Moore
54eafa8c925141117c005c25,Crew,0,1430476,Makeup Effects,Anthony Parker
54eafab3c3a36836ea0065ce,Art,0,1430477,Art Department Coordinator,Candice White
54eafb629251412eb8006305,Crew,0,1430479,Scenic Artist,Natalie Laws
54eafd6fc3a36836e7006a10,Crew,0,1430488,Special Effects Coordinator,Jalila Otky
54eafd95c3a36836ea00660c,Crew,0,1430489,CG Supervisor,Pauline Duvall
54eafdc2925141117c005c7a,Crew,0,1430490,CG Supervisor,Jason Wardle
54eafdfbc3a36836e000650a,Visual Effects,0,1430491,Animation,Steve Avoujageli
54eafe6b9251412eb40060a9,Crew,0,1430493,Visual Effects Editor,Rolf Fleischmann
54eaff3ec3a36836e7006a33,Visual Effects,0,1430495,Visual Effects Supervisor,Mathew Krentz
54eaffb7c3a36836d90061dd,Crew,0,1430497,Second Unit Cinematographer,Steven Hall
54eb0059c3a36836dc006825,Camera,0,1430500,Camera Operator,Dennis Noyes
54eb0148925141117c005cc4,Editing,0,1430502,First Assistant Editor,Robert Benedict
54eb0200c3a36836ed0069c8,Production,0,1430503,Location Manager,Asha Sharma
54eb0223c3a36836d900621b,Production,0,1430504,Location Manager,Lee Robertson
54ebb86c9251417971000030,Costume & Make-Up,0,1430861,Costume Design,Owen Thornton
56485c68c3a3682601006efc,Production,2,7185,Casting,Michael Chinich
56485f91c3a3682608006d23,Costume & Make-Up,2,14713,Makeup Artist,Ken Chase
52fe443bc3a36847f8089c1f,Writing,2,31646,Screenplay,Michael Browning
56485f009251413ad5006ce7,Directing,1,1446549,Script Supervisor,Judith Saunders
56485e6d9251413ad5006ccb,Production,0,1536087,Casting Associate,Shane Liem-Jacobson
56485da89251413adb0069ab,Crew,0,1536373,Special Effects Coordinator,Lawrence J. Cavanaugh
56485dd1c3a3682601006f46,Visual Effects,0,1536374,Special Effects Supervisor,Richard Zarro
56485e109251413acf006ceb,Visual Effects,0,1536376,Visual Effects Producer,David McCullough
56485e9bc3a3682614006e76,Costume & Make-Up,0,1536378,Costume Supervisor,Adrienne Manhan
56485ec79251413e7f0067be,Costume & Make-Up,0,1536379,Set Costumer,Jennifer Day Young
56485ee2c3a368261a006c38,Crew,0,1536380,Choreographer,Kapu Alquiza
52fe44d2c3a36847f80ac14d,Directing,2,12079,Director,Kelly Asbury
52fe44d2c3a36847f80ac159,Writing,0,20801,Screenplay,John Fusco
52fe44d2c3a36847f80ac15f,Production,0,56667,Executive Producer,Max Howard
52fe44d2c3a36847f80ac17d,Sound,2,56683,Songs,Bryan Adams
5518d1f99251415918001106,Visual Effects,2,1447338,Animation,Padraig Collins
554033099251414af90006cb,Visual Effects,0,1447594,Animation,Manny DeGuzman
553edefb92514168740086e9,Visual Effects,0,1460201,Animation,Robin Badr
553ff2f29251414af3000040,Visual Effects,0,1460462,Animation,Jean Kalile
52fe46aa9251416c9105bb3f,Writing,2,32895,Screenplay,Kevin James
52fe46aa9251416c9105bb39,Writing,0,78435,Screenplay,Nick Bakay
54fce31cc3a36869fb005319,Crew,0,1436958,Other,Jeremy Svenson
52fe433bc3a36847f80448b9,Directing,2,2042,Director,Stephen Hopkins
52fe433cc3a36847f8044945,Editing,2,244,Editor,Ray Lovejoy
556b7c57c3a3682725001d0b,Production,2,4612,Executive Producer,Robert Rehme
52fe433bc3a36847f8044913,Art,2,6998,Art Direction,Nick Palmer
52fe433bc3a36847f80448bf,Writing,0,7506,Screenplay,Irwin Allen
52fe433bc3a36847f80448e3,Sound,2,20897,Original Music Composer,Bruce Broughton
52fe433bc3a36847f80448cb,Production,0,22077,Producer,Carla Fry
52fe433bc3a36847f80448dd,Production,2,22078,Producer,Mark W. Koch
52fe433bc3a36847f804491f,Costume & Make-Up,1,22081,Costume Design,Vin Burnham
556b7c379251416b0a004879,Production,2,57241,Co-Producer,Tim Hampton
577ae5f7c3a36824350009b2,Crew,0,1227674,Post Production Supervisor,Bruce Everett
577ae9d6c3a368242b0009d8,Editing,2,1240054,Color Timer,John Heath
577ae402c3a368242e000832,Costume & Make-Up,0,1317048,Assistant Costume Designer,Nigel Egerton
577ae5809251415afd0008ef,Crew,0,1340122,Digital Effects Supervisor,Phil Attfield
577aeba09251415afa000aed,Sound,0,1353257,Foley,Paula Boram
577aec36c3a3682435000c31,Sound,0,1378217,Sound Mixer,David H. Allen
577aebe49251415aed000b53,Sound,2,1387244,Sound Editor,Ronald Eng
577aea2d9251415af60009f8,Lighting,0,1393335,Best Boy Electric,Billy Merrell
577aed609251415af0000b73,Visual Effects,0,1394749,Visual Effects Producer,Andy Fowler
577ae35a9251415afa0007d8,Camera,0,1400000,Camera Operator,Mike Roberts
577ae7bec3a3682421000aaf,Crew,0,1402919,Stunt Coordinator,Graeme Crowther
577aebb5c3a3682435000c02,Sound,0,1418002,Music Editor,Brent Brooks
577aedcd9251415afd000c23,Crew,0,1425764,Studio Teachers,David Combs
577aecb4c3a3682421000ccd,Visual Effects,0,1433231,3D Supervisor,Iain Anderson
577aede49251415afa000bbc,Crew,0,1439742,Lighting Camera,Peter Talbot
556b7c43c3a36824e7002006,Production,0,1472641,Co-Executive Producer,Michael Ilitch Jr.
556b7c6d92514164cd001bc5,Production,0,1472642,Co-Producer,Kris Wiseman McIntyre
577aea8cc3a3682426000a46,Production,0,1583824,Production Coordinator,Martin Gabriel
577ae1639251415af60006e9,Art,0,1645426,Construction Coordinator,Sue Hausner
577ae1849251415af60006fe,Production,0,1645427,Line Producer,Sharon Lark
577ae1abc3a368242900079d,Art,0,1645429,Painter,Peter Bowen
577ae1f49251415af000072f,Art,0,1645430,Sculptor,Kim Amis
577ae2819251415af200071e,Art,0,1645431,Standby Painter,Alan Greenham
577ae3809251415aed00080e,Camera,0,1645432,Grip,Colin Manning
577ae3edc3a36824350008c3,Camera,0,1645433,Underwater Camera,Steve Shapland
577ae42ac3a3682421000900,Costume & Make-Up,0,1645434,Costume Design,Robert Bell
577ae4899251415afa000841,Costume & Make-Up,0,1645435,Makeup Artist,Yvonne Coppard
577ae4c2c3a368242300085d,Costume & Make-Up,0,1645436,Prosthetic Supervisor,David White
577ae50ac3a3682435000944,Crew,0,1645437,Carpenter,Steve Alder
577ae598c3a3682435000986,Crew,0,1645438,Driver,Brian Atkinson
577ae5dd9251415afd000911,Crew,0,1645439,Post Production Assistant,Rodney Bowers
577ae60dc3a36824330008ea,Crew,0,1645440,Production Controller,Elena Azuola
577ae77cc3a3682435000a5e,Crew,0,1645442,Second Unit Cinematographer,John Stephenson
577ae7ab9251415aed000988,Crew,0,1645443,Stand In,Anne-Marie Challen
577ae8349251415af00009aa,Crew,0,1645445,Stunts,Sarah Franzl
577ae850c3a368242b00094a,Crew,0,1645446,Systems Administrators & Support,Keith Barton
577ae972c3a3682433000a55,Crew,0,1645449,Video Assist Operator,Ben Koeller
577aea0cc3a3682421000bb4,Editing,0,1645451,First Assistant Editor,Stefna Borges
577aea429251415afd000ae5,Lighting,0,1645452,Electrician,Jerry Connelly
577aea559251415afd000aee,Lighting,0,1645453,Gaffer,Mike McGillivray
577aea699251415b00000a8a,Lighting,0,1645454,Rigging Gaffer,Simon Lucas
577aecd99251415afd000bc0,Visual Effects,0,1645458,Animation Supervisor,Uli Meyer
577aecf49251415aed000ba2,Visual Effects,0,1645459,Digital Compositors,Colin Alway
577aed459251415af6000afd,Visual Effects,0,1645460,Visual Effects Coordinator,Cheryl Bickerton
577aed8ec3a368242b000b0f,Writing,0,1645464,Storyboard,Robb Bihun
577aee209251415afa000bdc,Production,0,1645469,Unit Manager,Scott Sidey
595828edc3a368265d012c92,Crew,2,1842735,Technical Supervisor,Paul Grace
5864f875c3a36852e001c592,Sound,2,3104,Sound Mixer,Chris Newman
5561001fc3a36868d9006198,Sound,1,3562,Original Music Composer,Rachel Portman
52fe45f79251416c750688e3,Directing,2,16294,Director,Jonathan Demme
55610040c3a36868e0006e36,Camera,2,16300,Director of Photography,Tak Fujimoto
5561005fc3a3683d130053f4,Editing,2,4869,Editor,Craig McKay
5864f3ad9251412b8401bda3,Costume & Make-Up,0,4913,Hairstylist,Daisy Curbeon
5864f68fc3a3680ab60175fc,Editing,2,5337,Dialogue Editor,Dan Korintus
55610051c3a36868eb00719f,Editing,0,9966,Editor,Carol Littleton
5864f90cc3a36852c901b583,Writing,1,17148,Storyboard,Kalina Ivanov
5864f3929251412b7d01ab46,Costume & Make-Up,0,15526,Hair Designer,Larry M. Cherry
52fe45f79251416c750688e9,Writing,2,14724,Novel,Richard Condon
5864f598c3a3680ab601753a,Crew,2,27513,Stunts,Danny Aiello III
52fe45f79251416c750688ef,Writing,2,29378,Screenplay,Daniel Pyne
5864f7269251412b7b01c803,Production,0,83724,Casting Associate,Eric Zuckerman
5864f54e9251412b8d01ba62,Crew,2,117522,Set Production Assistant,Gil McKinney
5864f81f9251412b8701b4eb,Sound,0,117842,Sound Designer,Blake Leyh
5864f7f19251412b8d01bc4f,Sound,0,142165,Music Editor,Suzana Peric
5864f0a2c3a36852cc01ad6b,Art,0,1087552,Assistant Art Director,Robert Braun
5864f6369251412b8d01bb1c,Crew,0,1173410,Visual Effects Editor,Joe Landauer
5864f6f89251412b8701b42a,Lighting,0,1209613,Gaffer,Scott H. Ramsey
5864f70dc3a36852e001c4bc,Lighting,2,1372093,Rigging Gaffer,Mark Schwentner
5864f663c3a36852c901b390,Directing,1,1393455,Script Supervisor,Eva Z. Cabrera
5864f9299251412b9001ccf0,Sound,0,1395361,Dolby Consultant,Steve F.B. Smith
5864f444c3a3680ab6017430,Crew,0,1405316,CG Supervisor,Avi Das
5864f0e6c3a3680ab60170ac,Art,0,1406897,Leadman,Dave Weinman
5864f8f79251412b8d01bd02,Visual Effects,2,1408191,Visual Effects Supervisor,Richard Malzahn
5864f5679251412b8a01b502,Crew,0,1411523,Special Effects Coordinator,Connie Brink
5864f5189251412b9001c9b2,Crew,0,1449166,Scenic Artist,Stephen Barth
5864f2c09251412b7b01c405,Camera,0,1468585,First Assistant Camera,Stanley Fernandez Jr.
5560ffb8c3a36868e9006984,Production,0,1470040,Associate Producer,Polly Mallinson
5560ffd89251417e51006b3b,Production,0,1470041,Producer,Tina Sinatra
5864f73c9251412b7b01c80f,Production,1,1472378,Location Manager,Barbara Heller
5864f4399251412b8701b1d9,Crew,0,1487002,Carpenter,Paul Damien
5864f89e9251413cd6017a35,Sound,0,1496412,Supervising Sound Editor,Paul Urmson
5864f7629251412b9001cba3,Production,1,1522789,Production Coordinator,Betsy Alton
5864f08f9251412b9001c5a9,Art,0,1524179,Art Department Coordinator,Alyson Wellins
5864f31bc3a36852d20194dc,Camera,2,1538430,Still Photographer,Ken Regan
5864f4759251412b8401be4c,Crew,0,1549439,Loader,Markus Mentzer
5864f138c3a36852cc01ade0,Camera,0,1556402,Additional Camera,Eli Aronoff
5864f4ddc3a36852d201964d,Crew,0,1573094,Production Intern,Cory Poccia
