2157,Lost in Space,"[64, 227, 14407, 13920, 69122, 22082, 135526, 15440, 161433, 1120, 148605, 13997, 1077780, 121640, 36900, 1077781, 65753, 165898, 1077782, 9126]","[64, 227, 14407, 13920, 69122, 22082, 135526, 15440, 161433, 1120, 148605, 13997, 1077780, 121640, 36900, 1077781, 65753, 165898, 1077782, 9126]"
14462,The Manchurian Candidate,"[5292, 5064, 23626, 10127, 55314, 21657, 2954, 16358, 2310, 43366, 15854, 15860, 923, 16119, 8693, 1237357, 59254, 53650, 73913, 52057, 6752, 61607, 20191, 44302, 1520857, 1534627, 40103, 1698392, 164094]","[5292, 5064, 23626, 10127, 55314, 21657, 2954, 16358, 2310, 43366, 15854, 15860, 923, 16119, 8693, 1237357, 59254, 53650, 73913, 52057, 6752, 61607, 20191, 44302, 1520857, 1534627, 40103, 1698392, 164094]"
161795,Déjà Vu,"[8435, 990400, 13333, 222894, 1222446, 649, 1218306, 140167, 135885, 8227, 10653]","[8435, 990400, 13333, 222894, 1222446, 649, 1218306, 140167, 135885, 8227, 10653]"
159824,Hotel Transylvania 2,"[19292, 62861, 77948, 32895, 884, 60950, 298410, 1523670, 53122, 28640, 52119, 17039, 56159, 71403, 14639, 1526129, 58317, 1202534, 1271681, 16165, 53684, 1340664]","[19292, 62861, 77948, 32895, 884, 60950, 298410, 1523670, 53122, 28640, 52119, 17039, 56159, 71403, 14639, 1526129, 58317, 1202534, 1271681, 16165, 53684, 1340664]"
49948,Fantasia 2000,"[67773, 166002, 13301, 73931, 15152, 37221, 74296, 1248678, 14730, 78076, 34478, 6035]","[67773, 166002, 13301, 73931, 15152, 37221, 74296, 1248678, 14730, 78076, 34478, 6035]"
2135,The Time Machine,"[529, 13633, 17787, 7055, 21881, 21882, 1470323, 10960, 1470325, 16940, 21874, 156875, 35517, 18270, 42200, 1586641, 97049, 1470328, 21049, 12371, 92490, 1586648, 126841, 62735, 17005, 1337714, 1669267]","[529, 13633, 17787, 7055, 21881, 21882, 1470323, 10960, 1470325, 16940, 21874, 156875, 35517, 18270, 42200, 1586641, 97049, 1470328, 21049, 12371, 92490, 1586648, 126841, 62735, 17005, 1337714, 1669267]"
9822,Mighty Joe Young,"[6885, 1118, 2053, 9788, 22109, 5471, 19839, 21505, 41517, 148122, 18262, 66758, 443770, 1226231, 22223, 154884]","[6885, 1118, 2053, 9788, 22109, 5471, 19839, 21505, 41517, 148122, 18262, 66758, 443770, 1226231, 22223, 154884]"
9705,Swordfish,"[8891, 6968, 4587, 1896, 9880, 980, 70767, 25848, 7471, 177918, 172355, 944478, 6864, 28413, 76001, 1115919, 75200, 157409, 15338, 109667, 1231221, 21472, 188274, 173996, 1279725, 1279726, 167878, 3283, 131528, 159264, 982374, 9558, 1279727, 1279728, 1279729, 1279730, 1279731, 104503, 100276, 1279732, 1279733, 198799, 1279734, 1243066, 1279735, 982098, 1172392, 1279736, 1279737, 1279739, 134423, 185374, 1279744]","[8891, 6968, 4587, 1896, 9880, 980, 70767, 25848, 7471, 177918, 172355, 944478, 6864, 28413, 76001, 1115919, 75200, 157409, 15338, 109667, 1231221, 21472, 188274, 173996, 1279725, 1279726, 167878, 3283, 131528, 159264, 982374, 9558, 1279727, 1279728, 1279729, 1279730, 1279731, 104503, 100276, 1279732, 1279733, 198799, 1279734, 1243066, 1279735, 982098, 1172392, 1279736, 1279737, 1279739, 134423, 185374, 1279744]"
1656,The Legend of Zorro,"[3131, 1922, 18460, 17413, 18461, 18462, 17328, 18463, 18464, 2136, 7372, 18465, 18466, 18467, 18468, 18469, 34842]","[3131, 1922, 18460, 17413, 18461, 18462, 17328, 18463, 18464, 2136, 7372, 18465, 18466, 18467, 18468, 18469, 34842]"
12159,What Dreams May Come,"[2157, 9777, 18750, 2201, 91035, 197545, 74073, 5148, 1233838, 1576333, 1576334, 76234, 19979, 6818, 1075044, 1237748, 1576335, 1576336]","[2157, 9777, 18750, 2201, 91035, 197545, 74073, 5148, 1233838, 1576333, 1576334, 76234, 19979, 6818, 1075044, 1237748, 1576335, 1576336]"
9678,Little Nicky,"[19292, 4687, 1037, 7026, 8396, 3198, 20818, 20819, 58477, 53684, 368, 56159, 16165, 58478, 21731, 12208, 138, 60959, 122294, 60953]","[19292, 4687, 1037, 7026, 8396, 3198, 20818, 20819, 58477, 53684, 368, 56159, 16165, 58478, 21731, 12208, 138, 60959, 122294, 60953]"
4442,The Brothers Grimm,"[1810, 1892, 1711, 20243, 53, 378, 28782, 17286, 6645, 37296, 1286965, 1286966, 1286967, 1175617, 1244677, 1286968, 978081, 47838, 1180339, 222830]","[1810, 1892, 1711, 20243, 53, 378, 28782, 17286, 6645, 37296, 1286965, 1286966, 1286967, 1175617, 1244677, 1286968, 978081, 47838, 1180339, 222830]"
75,Mars Attacks!,"[514, 515, 516, 517, 518, 519, 520, 521, 522, 523, 524, 526, 528, 4452, 4774, 2230, 70851, 10671, 1912, 18979, 1583720, 1786577]","[514, 515, 516, 517, 518, 519, 520, 521, 522, 523, 524, 526, 528, 4452, 4774, 2230, 70851, 10671, 1912, 18979, 1583720, 1786577]"
330770,Evolution,"[1440182, 544666, 59627, 1616030, 1616031, 1616032, 1263126]","[1440182, 544666, 59627, 1616030, 1616031, 1616032, 1263126]"
9433,The Edge,"[7447, 4173, 5590, 6195, 8262, 42335]","[7447, 4173, 5590, 6195, 8262, 42335]"
19959,Surrogates,"[62, 8329, 10882, 2505, 10182, 113676, 80758, 587701, 11516, 22133, 172303, 1016151, 52415, 1233560, 180327, 1234039, 55582, 1717251, 1802035, 169677, 165242, 54182, 144675, 1802036, 1802037, 1802038, 1802039, 1802040, 1215144, 66636, 1802115, 1802120, 1802128, 1511961, 1753529, 187812, 141932, 219664, 1224687, 206045, 106435, 1802145, 138009, 210292]","[62, 8329, 10882, 2505, 10182, 113676, 80758, 587701, 11516, 22133, 172303, 1016151, 52415, 1233560, 180327, 1234039, 55582, 1717251, 1802035, 169677, 165242, 54182, 144675, 1802036, 1802037, 1802038, 1802039, 1802040, 1215144, 66636, 1802115, 1802120, 1802128, 1511961, 1753529, 187812, 141932, 219664, 1224687, 206045, 106435, 1802145, 138009, 210292]"
11973,Thirteen Days,"[1269, 21089, 63544, 19152, 1573322, 1574552]","[1269, 21089, 63544, 19152, 1573322, 1574552]"
11228,Daylight,"[16483, 15851, 110, 6486, 6067, 16215, 21320, 29545, 137161, 27860, 16936, 100653, 16660, 28863, 1213343, 59300, 6576, 59075]","[16483, 15851, 110, 6486, 6067, 16215, 21320, 29545, 137161, 27860, 16936, 100653, 16660, 28863, 1213343, 59300, 6576, 59075]"
77951,Walking With Dinosaurs,"[142389, 15033, 1372, 1265629, 5723, 203048, 109046, 190611, 1274156, 1009221, 969251, 1223084]","[142389, 15033, 1372, 1265629, 5723, 203048, 109046, 190611, 1274156, 1009221, 969251, 1223084]"
5491,Battlefield Earth,"[8891, 12834, 2178, 8335, 43611, 43612, 43613, 742, 14700, 1288583, 181010, 7009, 26093, 7014, 559971, 75200]","[8891, 12834, 2178, 8335, 43611, 43612, 43613, 742, 14700, 1288583, 181010, 7009, 26093, 7014, 559971, 75200]"
10715,Looney Tunes: Back in Action,"[18269, 40279, 67773, 10669, 58691, 3234, 3140, 16180, 2372, 65236, 16184, 16185, 102441, 102429, 34597, 26457, 100552, 16555, 2081, 26491, 67524, 93670, 33017, 86434, 34982, 23679, 65531, 16418, 15831, 1097196, 1776369, 167230, 1776370, 1776371, 1776372, 143244, 1776373, 1776379, 1775887, 1776380, 1752319, 1775926, 1773695, 442574, 1776381, 1776381, 1775888, 130863, 1223005, 1560639, 1776382, 9111, 1215420, 1395178, 1038868, 1776383, 81104, 1776384]","[18269, 40279, 67773, 10669, 58691, 3234, 3140, 16180, 2372, 65236, 16184, 16185, 102441, 102429, 34597, 26457, 100552, 16555, 2081, 26491, 67524, 93670, 33017, 86434, 34982, 23679, 65531, 16418, 15831, 1097196, 1776369, 167230, 1776370, 1776371, 1776372, 143244, 1776373, 1776379, 1775887, 1776380, 1752319, 1775926, 1773695, 442574, 1776381, 1776381, 1775888, 130863, 1223005, 1560639, 1776382, 9111, 1215420, 1395178, 1038868, 1776383, 81104, 1776384]"
10197,Nine,"[5309, 11856, 8293, 955, 16757, 2227, 11661, 20497, 105114, 91494, 106350, 59269, 40541, 115609]","[5309, 11856, 8293, 955, 16757, 2227, 11661, 20497, 105114, 91494, 106350, 59269, 40541, 115609]"
9562,Timeline,"[8167, 1518, 17276, 9188, 11207, 58016, 2203, 13525, 58019, 3968, 2192, 20982, 58014, 58012, 14328, 43612]","[8167, 1518, 17276, 9188, 11207, 58016, 2203, 13525, 58019, 3968, 2192, 20982, 58014, 58012, 14328, 43612]"
9922,The Postman,"[1269, 883, 11616, 18291, 60642, 1771, 785, 1473, 82519, 10362, 6774, 167565, 152759, 127070, 21484, 16937, 52647, 43858, 157412, 1080276, 184834, 31140, 79905, 156509, 1780225]","[1269, 883, 11616, 18291, 60642, 1771, 785, 1473, 82519, 10362, 6774, 167565, 152759, 127070, 21484, 16937, 52647, 43858, 157412, 1080276, 184834, 31140, 79905, 156509, 1780225]"
9447,Babe: Pig in the City,"[2505, 45386, 1937, 45586, 15274, 52699, 21104, 3214, 2467, 212913, 11157, 46330, 6035, 6163, 32384, 108943, 6199, 1331, 24368, 1451740, 61792]","[2505, 45386, 1937, 45586, 15274, 52699, 21104, 3214, 2467, 212913, 11157, 46330, 6035, 6163, 32384, 108943, 6199, 1331, 24368, 1451740, 61792]"
274854,The Last Witch Hunter,"[12835, 1223793, 109, 110902, 7241, 587207, 3895, 225610, 4812, 1643212, 92614, 211596, 1252871, 1224238, 1378129, 1378130, 102466, 90031, 1124950, 991960, 1643217, 1378128]","[12835, 1223793, 109, 110902, 7241, 587207, 3895, 225610, 4812, 1643212, 92614, 211596, 1252871, 1224238, 1378129, 1378130, 102466, 90031, 1124950, 991960, 1643217, 1378128]"
8870,Red Planet,"[5576, 530, 4589, 3197, 1284159, 28641, 1281449, 1470030, 72637]","[5576, 530, 4589, 3197, 1284159, 28641, 1281449, 1470030, 72637]"
9992,Arthur and the Invisibles,"[1281, 12021, 61605, 61604, 61609, 61607, 61606, 61608, 61610, 45849, 61611, 61612, 61613, 61614, 61615, 61616, 61622, 61621, 61618, 61623, 3125, 145755, 11669, 380, 2880, 19767, 7487]","[1281, 12021, 61605, 61604, 61609, 61607, 61606, 61608, 61610, 45849, 61611, 61612, 61613, 61614, 61615, 61616, 61622, 61621, 61618, 61623, 3125, 145755, 11669, 380, 2880, 19767, 7487]"
36970,Oceans,"[517, 20030, 72494, 120019, 35382, 230181, 230182, 7372]","[517, 20030, 72494, 120019, 35382, 230181, 230182, 7372]"
10077,A Sound of Thunder,"[7059, 1083, 35013, 20021, 12833, 62932, 2282, 11951, 2462, 62933, 29616, 17199, 62934, 62936, 62935, 62937, 62938, 62940, 62939, 62941]","[7059, 1083, 35013, 20021, 12833, 62932, 2282, 11951, 2462, 62933, 29616, 17199, 62934, 62936, 62935, 62937, 62938, 62940, 62939, 62941]"
76649,Pompeii,"[239019, 530, 70456, 31164, 51989, 15440, 86237, 2628, 156590, 1224669, 1294155, 6071, 92234, 1510489, 1207359, 1510490, 1510491, 1228278, 1510492, 117998, 201700, 180691, 1123418, 1510493, 1510494, 1510495, 1510496, 101208, 1510497, 1510498, 1510499, 1510500, 1510501, 1510502, 207818, 1482636]","[239019, 530, 70456, 31164, 51989, 15440, 86237, 2628, 156590, 1224669, 1294155, 6071, 92234, 1510489, 1207359, 1510490, 1510491, 1228278, 1510492, 117998, 201700, 180691, 1123418, 1510493, 1510494, 1510495, 1510496, 101208, 1510497, 1510498, 1510499, 1510500, 1510501, 1510502, 207818, 1482636]"
293644,Top Cat Begins,"[1178792, 1430438, 1178794, 1352628, 1218767, 87176]","[1178792, 1430438, 1178794, 1352628, 1218767, 87176]"
453,A Beautiful Mind,"[934, 228, 6161, 290, 6162, 6163, 6164, 6165, 6166, 6167, 6168, 6169, 6170, 6171, 6172, 6173, 6174, 6175, 6176, 6177, 6178, 6179, 6180, 6181, 6182, 6183, 983467, 22250, 3275, 1503010, 1503011, 1503012, 1503013, 1503014, 1503015, 1503016, 1503017, 1503018]","[934, 228, 6161, 290, 6162, 6163, 6164, 6165, 6166, 6167, 6168, 6169, 6170, 6171, 6172, 6173, 6174, 6175, 6176, 6177, 6178, 6179, 6180, 6181, 6182, 6183, 983467, 22250, 3275, 1503010, 1503011, 1503012, 1503013, 1503014, 1503015, 1503016, 1503017, 1503018]"
8587,The Lion King,"[53283, 4756, 15152, 16940, 20005, 56043, 69415, 78729, 8294, 10730, 2395, 11159, 12077, 58074, 181782, 84115, 1008838, 1321891, 723462, 15831, 949895, 96310, 952996, 173776, 61969, 954335, 200845, 16060]","[53283, 4756, 15152, 16940, 20005, 56043, 69415, 78729, 8294, 10730, 2395, 11159, 12077, 58074, 181782, 84115, 1008838, 1321891, 723462, 15831, 949895, 96310, 952996, 173776, 61969, 954335, 200845, 16060]"
72545,Journey 2: The Mysterious Island,"[18918, 27972, 38025, 67599, 40481, 3895, 118593, 223021, 106730, 1424580]","[18918, 27972, 38025, 67599, 40481, 3895, 118593, 223021, 106730, 1424580]"
109451,Cloudy with a Chance of Meatballs 2,"[19278, 1772, 3085, 62831, 62861, 4589, 41686, 53256, 109869, 12095, 587697, 1046494, 1597629, 87056, 173428]","[19278, 1772, 3085, 62831, 62861, 4589, 41686, 53256, 109869, 12095, 587697, 1046494, 1597629, 87056, 173428]"
9533,Red Dragon,"[4173, 819, 5469, 1037, 1639, 1233, 18248, 16293, 2131, 13936, 62821, 11805, 1103, 9217]","[4173, 819, 5469, 1037, 1639, 1233, 18248, 16293, 2131, 13936, 62821, 11805, 1103, 9217]"
2023,Hidalgo,"[110, 20803, 5004, 20804, 20805, 20806, 20807, 2878, 18999, 20808, 20809, 5419, 1240492, 68278, 1286126, 7862]","[110, 20803, 5004, 20804, 20805, 20806, 20807, 2878, 18999, 20808, 20809, 5419, 1240492, 68278, 1286126, 7862]"
71880,Jack and Jill,"[19292, 3897, 1158, 239574, 51857, 32907, 20818, 935700, 56159, 60950, 77075, 10847, 935701, 1106959, 1434041, 1202534, 1386113, 88706, 477074, 85, 215157]","[19292, 3897, 1158, 239574, 51857, 32907, 20818, 935700, 56159, 60950, 77075, 10847, 935701, 1106959, 1434041, 1202534, 1386113, 88706, 477074, 85, 215157]"
584,2 Fast 2 Furious,"[8167, 8169, 8170, 6614, 8171, 1736, 6278, 8175, 17341, 8177, 8178, 534, 8180, 928812, 206398, 1015836, 11874, 8179, 122294, 147207, 1614417, 1367499, 1672085, 1614425, 1614441, 1672086, 1672087, 1614464, 1534845, 1614462, 1672088, 1672089, 1402117, 6908, 1672090, 1059170, 321432, 43449, 1614452, 1536505]","[8167, 8169, 8170, 6614, 8171, 1736, 6278, 8175, 17341, 8177, 8178, 534, 8180, 928812, 206398, 1015836, 11874, 8179, 122294, 147207, 1614417, 1367499, 1672085, 1614425, 1614441, 1672086, 1672087, 1614464, 1534845, 1614462, 1672088, 1672089, 1402117, 6908, 1672090, 1059170, 321432, 43449, 1614452, 1536505]"
309809,The Little Prince,"[1229, 53714, 22226, 8293, 17051, 1121, 17835, 4971, 13242, 1397911, 13, 851784, 19866, 1925, 18177, 56226, 6554, 93532, 5443, 41878]","[1229, 53714, 22226, 8293, 17051, 1121, 17835, 4971, 13242, 1397911, 13, 851784, 19866, 1925, 18177, 56226, 6554, 93532, 5443, 41878]"
4858,The Invasion,"[2227, 8784, 18325, 2954, 39728, 5047, 14792, 1989, 16407, 39729, 39730, 10693, 143180, 61607, 11903, 50463, 1838405]","[2227, 8784, 18325, 2954, 39728, 5047, 14792, 1989, 16407, 39729, 39730, 10693, 143180, 61607, 11903, 50463, 1838405]"
17711,The Adventures of Rocky & Bullwinkle,"[14343, 1206, 15555, 1811, 380, 13593, 15098, 94979, 21197, 1895, 1230, 77330, 59645, 58563, 93015, 166896, 156980, 44818, 40036, 2395]","[14343, 1206, 15555, 1811, 380, 13593, 15098, 94979, 21197, 1895, 1230, 77330, 59645, 58563, 93015, 166896, 156980, 44818, 40036, 2395]"
328111,The Secret Life of Pets,"[52849, 156962, 55638, 213001, 25703, 452205, 13, 475512, 500427, 56159, 4581, 15762, 124748, 73476, 145184, 545087, 1662455, 78317, 61983, 12077, 111466, 1386148, 35159, 84213, 157626, 84495, 8063, 31365, 52699, 86007, 1662456]","[52849, 156962, 55638, 213001, 25703, 452205, 13, 475512, 500427, 56159, 4581, 15762, 124748, 73476, 145184, 545087, 1662455, 78317, 61983, 12077, 111466, 1386148, 35159, 84213, 157626, 84495, 8063, 31365, 52699, 86007, 1662456]"
8698,The League of Extraordinary Gentlemen,"[738, 42307, 81295, 56778, 973, 2220, 6497, 12206, 21942, 43034, 15196, 82410, 953987, 27416, 21014, 25677, 10849, 207031, 201428, 36664, 1077312, 992, 25659, 1483841, 1502757, 953058, 950948, 203541, 1390260, 1162833, 559630, 17261, 1502758]","[738, 42307, 81295, 56778, 973, 2220, 6497, 12206, 21942, 43034, 15196, 82410, 953987, 27416, 21014, 25677, 10849, 207031, 201428, 36664, 1077312, 992, 25659, 1483841, 1502757, 953058, 950948, 203541, 1390260, 1162833, 559630, 17261, 1502758]"
93456,Despicable Me 2,"[4495, 41091, 4589, 17743, 59919, 83586, 4581, 998571, 124750, 57412, 476163, 109869, 124747, 124748, 303870, 503103, 1340664, 24358, 19545, 1207488, 1444269, 167295, 73016, 84495, 52699, 111466, 84493, 1444270, 91776, 35159, 157626, 1438315, 1009221, 1444271, 1444272, 86007, 60741, 1258896, 214701]","[4495, 41091, 4589, 17743, 59919, 83586, 4581, 998571, 124750, 57412, 476163, 109869, 124747, 124748, 303870, 503103, 1340664, 24358, 19545, 1207488, 1444269, 167295, 73016, 84495, 52699, 111466, 84493, 1444270, 91776, 35159, 157626, 1438315, 1009221, 1444271, 1444272, 86007, 60741, 1258896, 214701]"
602,Independence Day,"[2888, 8984, 4785, 1581, 6167, 1162, 1811, 8985, 2535, 8986, 7420, 2059, 1582, 8987, 4133, 18688, 52404, 23504, 1172430, 46930, 54455, 2221, 1173560, 199697, 111514, 97943, 29775, 29774, 1116827, 179969, 1212247, 20361, 1272408, 72864, 1216179, 42547, 1213344, 74573, 186657, 31007, 58950, 157029, 122805, 27037, 74502, 102578, 188212, 102567, 117564, 8214, 90198, 31367, 58112, 169931, 156131, 18905, 163159, 64881, 192276, 173810, 177144, 1219582, 2174, 40979, 120560, 6326, 18917, 1213786, 1526660]","[2888, 8984, 4785, 1581, 6167, 1162, 1811, 8985, 2535, 8986, 7420, 2059, 1582, 8987, 4133, 18688, 52404, 23504, 1172430, 46930, 54455, 2221, 1173560, 199697, 111514, 97943, 29775, 29774, 1116827, 179969, 1212247, 20361, 1272408, 72864, 1216179, 42547, 1213344, 74573, 186657, 31007, 58950, 157029, 122805, 27037, 74502, 102578, 188212, 102567, 117564, 8214, 90198, 31367, 58112, 169931, 156131, 18905, 163159, 64881, 192276, 173810, 177144, 1219582, 2174, 40979, 120560, 6326, 18917, 1213786, 1526660]"
330,The Lost World: Jurassic Park,"[4785, 1231, 4935, 4786, 4937, 3229, 4938, 4787, 4788, 488, 53, 38670, 43010, 46919, 31028, 113935, 11764, 1214402, 155931, 94509, 1494522, 16847, 16847]","[4785, 1231, 4935, 4786, 4937, 3229, 4938, 4787, 4788, 488, 53, 38670, 43010, 46919, 31028, 113935, 11764, 1214402, 155931, 94509, 1494522, 16847, 16847]"
953,Madagascar,"[7399, 2632, 14409, 9575, 6730, 224870, 5726, 28637, 18864, 12097, 12098, 12080, 18863, 60232, 64445, 1340665, 582209, 1077844, 12095, 72450, 12062]","[7399, 2632, 14409, 9575, 6730, 224870, 5726, 28637, 18864, 12097, 12098, 12080, 18863, 60232, 64445, 1340665, 582209, 1077844, 12095, 72450, 12062]"
9693,Children of Men,"[2296, 3895, 1231, 56365, 5294, 64986, 6413, 3064, 58575, 58576, 58577, 58586, 24718, 58587, 587822, 188857, 962011, 1006160, 129014, 58578, 58579, 58580, 58581, 58582, 58584, 58585, 2274, 1232712, 6985, 1561299, 106480, 1216608, 21662, 1561300, 1561301, 11213, 1561302, 40713, 1035069, 1561303, 1561304, 1561305, 12210, 1561306, 1561307, 1561308, 1561309, 1434488, 1561310, 1164379, 1186985, 1278499, 156371, 229499, 44736, 81134, 67209, 134764, 202760, 1504807, 1344642, 1392726, 591346, 1207203, 920732, 1410202, 1269488, 1207207, 1188323, 1209055, 1574206, 1333639, 1586909]","[2296, 3895, 1231, 56365, 5294, 64986, 6413, 3064, 58575, 58576, 58577, 58586, 24718, 58587, 587822, 188857, 962011, 1006160, 129014, 58578, 58579, 58580, 58581, 58582, 58584, 58585, 2274, 1232712, 6985, 1561299, 106480, 1216608, 21662, 1561300, 1561301, 11213, 1561302, 40713, 1035069, 1561303, 1561304, 1561305, 12210, 1561306, 1561307, 1561308, 1561309, 1434488, 1561310, 1164379, 1186985, 1278499, 156371, 229499, 44736, 81134, 67209, 134764, 202760, 1504807, 1344642, 1392726, 591346, 1207203, 920732, 1410202, 1269488, 1207207, 1188323, 1209055, 1574206, 1333639, 1586909]"
36657,X-Men,"[2387, 6968, 1327, 4587, 10696, 11006, 10690, 11008, 11007, 9832, 52374, 115854, 115855, 115856, 81097, 7624, 11023, 233, 1446555]","[2387, 6968, 1327, 4587, 10696, 11006, 10690, 11008, 11007, 9832, 52374, 115854, 115855, 115856, 81097, 7624, 11023, 233, 1446555]"
8909,Wanted,"[11701, 5530, 192, 3491, 28641, 4238, 70903, 73454, 2482, 23440, 18283, 73455, 73456, 73457, 73458, 25730, 1297390, 1677504]","[11701, 5530, 192, 3491, 28641, 4238, 70903, 73454, 2482, 23440, 18283, 73455, 73456, 73457, 73458, 25730, 1297390, 1677504]"
9802,The Rock,"[738, 2963, 228, 34691, 52, 4520, 2712, 169586, 11885, 71913, 4174, 10000, 19384, 58950, 166893, 2202, 8540, 170696, 3230, 11659, 106709, 1235953, 1838353, 3982, 58650]","[738, 2963, 228, 34691, 52, 4520, 2712, 169586, 11885, 71913, 4174, 10000, 19384, 58950, 166893, 2202, 8540, 170696, 3230, 11659, 106709, 1235953, 1838353, 3982, 58650]"
950,Ice Age: The Meltdown,"[15757, 5723, 5724, 15758, 57599, 15760, 14991, 21200, 5713, 5717, 1086503, 1335105, 46946, 1335106, 7967, 42160, 1215072, 17401, 1785570, 73016, 9224, 16151, 1214603, 1785571, 136221, 1178796, 122844, 1785572, 1229497, 5714, 1785573, 1785574, 1254529, 154657, 1785576, 13924, 1761763, 56105, 21088, 180203, 84495, 172037]","[15757, 5723, 5724, 15758, 57599, 15760, 14991, 21200, 5713, 5717, 1086503, 1335105, 46946, 1335106, 7967, 42160, 1215072, 17401, 1785570, 73016, 9224, 16151, 1214603, 1785571, 136221, 1178796, 122844, 1785572, 1229497, 5714, 1785573, 1785574, 1254529, 154657, 1785576, 13924, 1761763, 56105, 21088, 180203, 84495, 172037]"
1824,50 First Dates,"[19292, 69597, 60949, 1328, 19293, 707, 21485, 59401, 20818, 52792, 1080056, 58477, 20819, 116271, 60959, 963298, 21044, 170759, 1628308, 90658, 36137, 1628313, 26723, 1014644, 98415, 1628304, 190312, 32895, 1080057, 1590757, 156828, 166963, 1735582, 945175, 1735583, 543876, 1735584, 1008729, 1735585, 1735586, 1735587, 1442207, 4327, 1381475, 67538, 1509622, 1463667, 1326245, 101065, 1735591, 1735592, 1294, 1735593, 1735594, 1735595]","[19292, 69597, 60949, 1328, 19293, 707, 21485, 59401, 20818, 52792, 1080056, 58477, 20819, 116271, 60959, 963298, 21044, 170759, 1628308, 90658, 36137, 1628313, 26723, 1014644, 98415, 1628304, 190312, 32895, 1080057, 1590757, 156828, 166963, 1735582, 945175, 1735583, 543876, 1735584, 1008729, 1735585, 1735586, 1735587, 1442207, 4327, 1381475, 67538, 1509622, 1463667, 1326245, 101065, 1735591, 1735592, 1294, 1735593, 1735594, 1735595]"
2976,Hairspray,"[8891, 1160, 4690, 11006, 15758, 29224, 29222, 29220, 29223, 29221, 19, 29225, 4568, 15900, 26042, 1212301, 10367, 1423376, 982098, 1752310, 1752313, 1504146, 82647, 1752315, 1752316, 5941, 1528765, 20178, 59602, 40386, 1227611, 1212660, 1202533, 70233, 20739, 9251, 963406, 29214, 1551522, 29216, 1290636, 1752319, 1619409, 1752320, 1752321, 83277, 1752322, 1752324, 1232505, 1752326, 38945, 1752327, 71167, 1752330, 1752331, 1237750, 1752332, 1752333, 1752334, 1290632, 1752335, 1401053, 1752337, 62133, 1752338, 1752339, 1752340, 1752342, 1752343, 1752344, 1752345, 124342, 1752713, 1724945, 29215, 1039612, 110743, 1752716, 1752717, 143244, 168925, 1752720, 1752721, 1404613, 441718, 1752723, 1752724, 1752725, 1086460, 1752726, 124360, 1752727, 1752728, 1617303, 1752733, 1752735, 1752738, 1649240, 111715, 1752744, 54650, 1752745, 1752747, 1752748, 1752074, 1486424, 1752076, 1273501, 1752754, 1688874, 1752760, 1752761, 1752762, 1513682, 1752763, 1752765, 1752766, 1752767, 1228290, 1461425, 1752770, 1752771, 1752773, 1752776, 1752778, 1752779, 85929, 1752781, 1752783, 1752784, 1752786, 1752788, 1244382, 1752790, 1752791, 1752792, 1752793, 1752795, 1752796, 1752797, 1432509, 551476, 1423398, 1752798, 1752800, 1230442, 1752801, 1752802, 1408344, 1463851, 1752803, 1752805]","[8891, 1160, 4690, 11006, 15758, 29224, 29222, 29220, 29223, 29221, 19, 29225, 4568, 15900, 26042, 1212301, 10367, 1423376, 982098, 1752310, 1752313, 1504146, 82647, 1752315, 1752316, 5941, 1528765, 20178, 59602, 40386, 1227611, 1212660, 1202533, 70233, 20739, 9251, 963406, 29214, 1551522, 29216, 1290636, 1752319, 1619409, 1752320, 1752321, 83277, 1752322, 1752324, 1232505, 1752326, 38945, 1752327, 71167, 1752330, 1752331, 1237750, 1752332, 1752333, 1752334, 1290632, 1752335, 1401053, 1752337, 62133, 1752338, 1752339, 1752340, 1752342, 1752343, 1752344, 1752345, 124342, 1752713, 1724945, 29215, 1039612, 110743, 1752716, 1752717, 143244, 168925, 1752720, 1752721, 1404613, 441718, 1752723, 1752724, 1752725, 1086460, 1752726, 124360, 1752727, 1752728, 1617303, 1752733, 1752735, 1752738, 1649240, 111715, 1752744, 54650, 1752745, 1752747, 1752748, 1752074, 1486424, 1752076, 1273501, 1752754, 1688874, 1752760, 1752761, 1752762, 1513682, 1752763, 1752765, 1752766, 1752767, 1228290, 1461425, 1752770, 1752771, 1752773, 1752776, 1752778, 1752779, 85929, 1752781, 1752783, 1752784, 1752786, 1752788, 1244382, 1752790, 1752791, 1752792, 1752793, 1752795, 1752796, 1752797, 1432509, 551476, 1423398, 1752798, 1752800, 1230442, 1752801, 1752802, 1408344, 1463851, 1752803, 1752805]"
11026,Exorcist: The Beginning,"[1640, 10695, 19655, 5473, 67854, 207186, 27957, 29068, 1116, 53916, 11180, 203461, 67147, 82854, 1544524, 1602382, 965718, 1602383, 1602384, 1602385, 1602386, 1149593, 1602387, 1602388, 1602389, 81508]","[1640, 10695, 19655, 5473, 67854, 207186, 27957, 29068, 1116, 53916, 11180, 203461, 67147, 82854, 1544524, 1602382, 965718, 1602383, 1602384, 1602385, 1602386, 1149593, 1602387, 1602388, 1602389, 81508]"
332,Inspector Gadget,"[4756, 4757, 4758, 49961, 43120, 60252, 15105, 12850, 85931, 9807, 11794, 16619, 10460, 61709, 81414, 1813644]","[4756, 4757, 4758, 49961, 43120, 60252, 15105, 12850, 85931, 9807, 11794, 16619, 10460, 61709, 81414, 1813644]"
